bookNum,title,author,version,rollNum,roll,rollName,entryNum,entry
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,4.0,卷四,奏疏上奏疏下,30.0,　奏報田州思恩平復疏
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,4.0,卷四,奏疏上奏疏下,31.0,　撫綏思田緊急用人疏
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,4.0,卷四,奏疏上奏疏下,32.0,　處置思田疏（缺）
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,4.0,卷四,奏疏上奏疏下,33.0,　征勦稔惡猺賊疏
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,4.0,卷四,奏疏上奏疏下,34.0,　邊方缺官薦才贊理疏
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,4.0,卷四,奏疏上奏疏下,35.0,　八寨斷藤峽捷音疏
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,4.0,卷四,奏疏上奏疏下,36.0,　處置八寨斷藤峽以圖永安疏
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,4.0,卷四,奏疏上奏疏下,37.0,　查明岑邦相疏
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,4.0,卷四,奏疏上奏疏下,38.0,　乞恩暫容回籍養病疏
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,1.0,廬陵告諭十一條
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,2.0,　止訟
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,3.0,　救病
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,4.0,　保甲
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,5.0,　先期兌運
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,6.0,　戢經過公差
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,7.0,　禁假差
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,8.0,　火災自咎
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,9.0,　防火
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,10.0,　和軍民
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,11.0,　乞免買辦葛布申
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,12.0,　諭別父老
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,13.0,南贛公移告諭四十條
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,14.0,　巡撫南贛到任通行各屬
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,15.0,　十家牌法告諭各府父老子弟
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,16.0,　案行各分巡道督編十家牌
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,17.0,　申行有司十家牌法
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,18.0,　申諭十家牌法
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,19.0,　申諭十家牌增立保長
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,20.0,　南贛鄉約
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,21.0,　選揀民兵
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,22.0,　批韶州府留兵防守申
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,23.0,　行福建廣東布按二司勦捕漳寇方略牌
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,24.0,　案行福建廣東領兵官進勦事宜
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,25.0,　案行漳南道守巡官戴罪督兵勦賊
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,26.0,　獎勵福建廣東守巡領兵官
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,27.0,　告諭新民
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,28.0,　告諭條款　以上巡撫
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,29.0,　兵符節制　以下提督
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,30.0,　預整操鍊
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,31.0,　行郴州道選募將領牌
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,32.0,　行漳南道禁支稅牌
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,33.0,　禁約榷商官吏
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,34.0,　委分巡嶺北道暫管地方事
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,35.0,　批留嶺北道給繇呈
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,36.0,　批贛州府給繇呈
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,37.0,　批漳南道設立軍堡呈
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,38.0,　批嶺北道脩築城垣呈
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,39.0,　行嶺北道申明教場軍令
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,40.0,　行嶺北道裁革軍職巡捕牌
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,41.0,　禁約驛遞牌
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,42.0,　咨報湖廣巡撫秦防賊奔竄
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,43.0,　咨報湖廣巡撫秦夾攻事宜
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,44.0,　征勦橫水桶岡分委統哨牌
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,45.0,　告諭浰頭賊巢
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,46.0,　進勦浰賊方略
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,47.0,　剋期進勦浰賊牌
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,48.0,　獎勵湖廣統兵參將史春牌
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,49.0,　批議處湖原餘賊呈
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,50.0,　舉鄉約告諭父老子弟
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,51.0,　立社學示各教讀訓蒙大意
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,52.0,　優禮謫官牌
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,5.0,卷五,文移上,53.0,　優獎致仕縣丞龍韜牌
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,1.0,征藩公移告諭
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,2.0,　案行南安等十二府及奉新等縣募兵策應
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,3.0,　寬恤禁約
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,4.0,　撫安百姓告示
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,5.0,　預行南京兵部及各衙門勤王咨
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,6.0,　咨都御史顏權宜進勦
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,7.0,　調取吉水縣民兵牌
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,8.0,　行豐城縣督造淺船牌
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,9.0,　行吉安府敦請鄉士夫共守城池牌
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,10.0,　督責知府伍文定等同心勦賊牌
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,11.0,　行各哨統兵官進攻屯守牌
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,12.0,　諭江西山司從逆官員牌
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,13.0,　告示七門從逆軍民牌
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,14.0,　行江西二司安葬寧府宮眷牌
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,15.0,　咨兩廣總督楊停止調集狼兵
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,16.0,　追勦入湖逆黨牌
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,17.0,　行江西按察司編審九姓漁戶牌
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,18.0,　禁約釋罪自新軍民告示
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,19.0,　行江西三司清查被劫府庫
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,20.0,　行江西布按二司看守寧府庫藏
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,21.0,　案行江西按察司停止獻俘呈
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,22.0,　咨兵部查驗文移
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,23.0,江西公移告諭
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,24.0,　告諭軍民體恤北來軍士榜
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,25.0,　行江西按察司查禁因公科索民財
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,26.0,　行吉安府禁止鎮守貢獻牌
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,27.0,　批江西布政司追徵錢糧呈
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,28.0,　再批布政司追徵錢糧呈
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,29.0,　批南昌府追徵錢糧呈
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,30.0,　批提學道邵銳乞休呈
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,31.0,　批瑞州知府告病申
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,32.0,　獎勵主簿于旺牌
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,33.0,　議處官吏廩俸牌
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,34.0,　咨六部伸理冀元亨
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,35.0,　頒行社學教條
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,36.0,　批各道巡歷地方呈
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,37.0,　批江西布政司設縣呈
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,38.0,　批清理永新縣錢糧呈
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,39.0,　告諭安仁等縣頑民榜
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,40.0,　批江西都司掌管印信申
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,41.0,　諭都指揮馮勳等振旅還師牌
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,42.0,　賑恤南昌等府水災牌
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,43.0,兩廣公移告諭
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,44.0,　行廣西領兵官勦撫事宜牌（缺）
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,45.0,　諭安遠縣舊從征義官葉芳等牌（缺）
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,46.0,　行兩廣都布按三司選用武職官員
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,47.0,　批嶺西道議處兵屯事宜呈
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,48.0,　批嶺西道立營防守呈
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,49.0,　犒送湖兵牌
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,50.0,　賑給思田二府牌
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,51.0,　犒獎儒士岑伯高
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,52.0,　委土目蔡德政統率各土目牌
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,53.0,　批右江道調和寨目呈
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,54.0,　批蒼梧道脩理梧州府城呈
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,55.0,　批左江道查給狼田呈
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,56.0,　批遣還夷人歸國申
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,57.0,　批裁革文移呈
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,58.0,　批留朝覲官呈
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,59.0,　批揭陽縣主簿李本鄉約呈
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,60.0,　批立社學師耆老名呈
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,61.0,　行領兵官勦牛腸六寺諸賊牌
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,62.0,　行南韶二府招集民兵牌
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,63.0,　調發歸順州土官岑＊０１６牌
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,64.0,　行委官林應驄督諭土目牌
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,65.0,　行弘弧祐搜勦淥茅餘巢牌
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,66.0,　委指揮趙璇留勦餘賊牌
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,67.0,　犒勞思田從征土目牌
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,6.0,卷五,文移下,68.0,　批綏柔府江諸處流賊呈
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,7.0,卷六,策序,1.0,　國朝禮樂
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,7.0,卷六,策序,2.0,　佛老
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,7.0,卷六,策序,3.0,　伊顏
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,7.0,卷六,策序,4.0,　山東鄉試錄序　甲子
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,7.0,卷六,策序,5.0,　送黃敬夫僉憲廣西序
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,7.0,卷六,策序,6.0,　送駱蘊良潮州太守序
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,7.0,卷六,策序,7.0,　送李柳州序
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,7.0,卷六,策序,8.0,　氣候圖序　戊辰
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,7.0,卷六,策序,9.0,　重刊文章軌範序　戊辰
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,7.0,卷六,策序,10.0,　五經臆說序　戊辰
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,7.0,卷六,策序,11.0,　贈王堯卿序　辛未
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,7.0,卷六,策序,12.0,　潘氏四封錄序　辛未
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,7.0,卷六,策序,13.0,　別王純甫序　辛未
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,7.0,卷六,策序,14.0,　別湛甘泉序　壬申
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,7.0,卷六,策序,15.0,　文山別集序　甲戌
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,7.0,卷六,策序,16.0,　金壇縣志序　乙亥
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,7.0,卷六,策序,17.0,　高平縣志序
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,7.0,卷六,策序,18.0,　贈周瑩歸省序　乙亥
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,7.0,卷六,策序,19.0,　贈陸清伯歸省序　乙亥
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,7.0,卷六,策序,20.0,　贈鄭德夫歸省序　乙亥
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,7.0,卷六,策序,21.0,　像山文集序　庚辰
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,8.0,卷七,記書題跋備著,1.0,　提牢石壁題名記
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,8.0,卷七,記書題跋備著,2.0,　新建預魯倉記
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,8.0,卷七,記書題跋備著,3.0,　何陋軒記
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,8.0,卷七,記書題跋備著,4.0,　君子亭記
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,8.0,卷七,記書題跋備著,5.0,　遠俗亭記
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,8.0,卷七,記書題跋備著,6.0,　象祠記
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,8.0,卷七,記書題跋備著,7.0,　賓陽堂記
6,"陽明先生要書 八卷, 附錄五卷",王守仁(1472-1528),明崇禎（乙亥）八年廣州刊清初印本,8.0,卷七,記書題跋備著,8.0,　重脩文山祠記
